Name,ChEMBL_ID,SMILES
RAPACURONIUM BROMIDE,CHEMBL1200549,[Br-].CCC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(=O)C)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N5CCCCC5)[N+]6(CC=C)CCCCC6
ANTAZOLINE PHOSPHATE,CHEMBL1200550,OP(=O)(O)O.C(N(Cc1ccccc1)c2ccccc2)C3=NCCN3
CUPRIC CHLORIDE,CHEMBL1200553,[Cl-].[Cl-].[Cu+2]
MANGANESE SULFATE,CHEMBL1200557,[Mn+2].[O-]S(=O)(=O)[O-]
LACTIC ACID,CHEMBL1200559,CC(O)C(=O)O
GUANABENZ ACETATE,CHEMBL1200560,CC(=O)O.NC(=N)N\N=C\c1c(Cl)cccc1Cl
DOXAZOSIN MESYLATE,CHEMBL1200561,COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4COc5ccccc5O4.CS(=O)(=O)O
HYDROCORTISONE VALERATE,CHEMBL1200562,CCCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)CO
CERIVASTATIN SODIUM,CHEMBL1200563,[Na+].COCc1c(nc(C(C)C)c(\C=C\[C@@H](O)C[C@@H](O)CC(=O)[O-])c1c2ccc(F)cc2)C(C)C
"CAFFEINE, CITRATED",CHEMBL1200569,CN1C(=O)N(C)c2ncn(C)c2C1=O.OC(=O)CC(O)(CC(=O)O)C(=O)O
MEGLUMINE,CHEMBL1200570,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
MAGNESIUM OXIDE,CHEMBL1200572,O=[Mg]
SODIUM CHLORIDE,CHEMBL1200574,[Na+].[Cl-]
THEOPHYLLINE SODIUM GLYCINATE,CHEMBL1200578,[Na+].CN1C(=O)N(C)c2nc[nH]c2C1=O.NCC(=O)[O-]
SULFOXONE SODIUM,CHEMBL1200580,[Na+].[Na+].[O-]S(=O)CNc1ccc(cc1)S(=O)(=O)c2ccc(NCS(=O)[O-])cc2
DIATRIZOATE SODIUM,CHEMBL1200581,[Na+].CC(=O)Nc1c(I)c(NC(=O)C)c(I)c(C(=O)[O-])c1I
AMINOLEVULINIC ACID HYDROCHLORIDE,CHEMBL1200582,Cl.NCC(=O)CCC(=O)O
AMINOSALICYLATE POTASSIUM,CHEMBL1200584,[K+].Nc1ccc(C(=O)[O-])c(O)c1
OXYMETHOLONE,CHEMBL1200585,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)\C(=C/O)\C[C@]4(C)[C@H]3CC[C@]12C
PRILOCAINE HYDROCHLORIDE,CHEMBL1200586,Cl.CCCNC(C)C(=O)Nc1ccccc1C
CLINDAMYCIN HYDROCHLORIDE,CHEMBL1200588,Cl.CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O
CEFOTIAM HYDROCHLORIDE,CHEMBL1200589,Cl.CN(C)CCn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cc4csc(N)n4)C3=O)C(=O)O
DESOXYCORTICOSTERONE PIVALATE,CHEMBL1200592,CC(C)(C)C(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
CHLORPHENTERMINE HYDROCHLORIDE,CHEMBL1200595,Cl.CC(C)(N)Cc1ccc(Cl)cc1
CHLOROXINE,CHEMBL1200596,Oc1c(Cl)cc(Cl)c2cccnc12
ETIDOCAINE HYDROCHLORIDE,CHEMBL1200597,Cl.CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C
DIETHYLSTILBESTROL DIPHOSPHATE,CHEMBL1200598,CC\C(=C(\CC)/c1ccc(OP(=O)(O)O)cc1)\c2ccc(OP(=O)(O)O)cc2
DIFENOXIN HYDROCHLORIDE,CHEMBL1200599,Cl.OC(=O)C1(CCN(CCC(C#N)(c2ccccc2)c3ccccc3)CC1)c4ccccc4
FLUOROMETHOLONE,CHEMBL1200600,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)C)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]4(C)C=CC(=O)C=C14
NARATRIPTAN HYDROCHLORIDE,CHEMBL1200601,Cl.CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1
TROPICAMIDE,CHEMBL1200604,CCN(Cc1ccncc1)C(=O)C(CO)c2ccccc2
MEXILETINE HYDROCHLORIDE,CHEMBL1200606,Cl.CC(N)COc1c(C)cccc1C
PERFLEXANE,CHEMBL1200607,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
PAROXETINE MESYLATE,CHEMBL1200609,CS(=O)(=O)O.Fc1ccc(cc1)[C@@H]2CCNC[C@H]2COc3ccc4OCOc4c3
LORACARBEF,CHEMBL1200610,O.N[C@@H](C(=O)N[C@H]1[C@H]2CCC(=C(N2C1=O)C(=O)O)Cl)c3ccccc3
DIBUCAINE HYDROCHLORIDE,CHEMBL1200612,Cl.CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1
TOLMETIN SODIUM,CHEMBL1200613,[Na+].Cc1ccc(cc1)C(=O)c2ccc(CC(=O)[O-])n2C
IOVERSOL,CHEMBL1200614,OCCN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
CHLOROTHIAZIDE SODIUM,CHEMBL1200616,[Na+].NS(=O)(=O)c1cc2c(cc1Cl)N=C[N-]S2(=O)=O
RIMEXOLONE,CHEMBL1200617,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C
FEXOFENADINE HYDROCHLORIDE,CHEMBL1200618,Cl.CC(C)(C(=O)O)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4
ABACAVIR SULFATE,CHEMBL1200619,Nc1nc(NC2CC2)c3ncn([C@@H]4C[C@H](CO)C=C4)c3n1.OS(=O)(=O)O
GEMIFLOXACIN MESYLATE,CHEMBL1200621,CO\N=C\1/CN(CC1CN)c2nc3N(C=C(C(=O)O)C(=O)c3cc2F)C4CC4.CS(=O)(=O)O
PARICALCITOL,CHEMBL1200622,C[C@H](\C=C\[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C3C[C@@H](O)C[C@H](O)C3)\CCC[C@]12C
ETHYLESTRENOL,CHEMBL1200623,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@]12C
ETHYNODIOL DIACETATE,CHEMBL1200624,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(=O)C)C#C)[C@@H]3CCC2=C1
STRONTIUM CHLORIDE SR 89,CHEMBL1200625,[Cl-].[Cl-].[89Sr+2]
PROPIOLACTONE,CHEMBL1200627,O=C1CCO1
VANCOMYCIN HYDROCHLORIDE,CHEMBL1200628,Cl.CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)c2ccc(Oc3cc4cc(Oc5ccc(cc5Cl)[C@@H](O)[C@@H]6NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(=O)N)NC1=O)c7ccc(O)c(c7)c8c(O)cc(O)cc8[C@H](NC6=O)C(=O)O)c3O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O[C@H]%10C[C@](C)(N)[C@H](O)[C@H](C)O%10)c(Cl)c2
VECURONIUM BROMIDE,CHEMBL1200629,[Br-].CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@@H]([C@@H]4OC(=O)C)[N+]5(C)CCCCC5)[C@@]2(C)C[C@@H]1N6CCCCC6
CYSTEINE HYDROCHLORIDE,CHEMBL1200630,Cl.N[C@@H](CS)C(=O)O
CLINDAMYCIN PALMITATE HYDROCHLORIDE,CHEMBL1200632,Cl.CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]1SC)[C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl
HYDROCORTAMATE HYDROCHLORIDE,CHEMBL1200635,Cl.CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C
CYCLOBENZAPRINE HYDROCHLORIDE,CHEMBL1200636,Cl.CN(C)CCC=C1c2ccccc2C=Cc3ccccc13
DEXAMETHASONE SODIUM PHOSPHATE,CHEMBL1200637,[Na+].C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)[O-]
DEXBROMPHENIRAMINE MALEATE,CHEMBL1200638,CN(C)CC[C@@H](c1ccc(Br)cc1)c2ccccn2.OC(=O)\C=C/C(=O)O
CISATRACURIUM BESYLATE,CHEMBL1200641,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]4(C)CCc5cc(OC)c(OC)cc5[C@H]4Cc6ccc(OC)c(OC)c6)cc1OC.[O-]S(=O)(=O)c7ccccc7.[O-]S(=O)(=O)c8ccccc8
ETOPOSIDE PHOSPHATE,CHEMBL1200645,COc1cc(cc(OC)c1OP(=O)(O)O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26
CANDICIDIN,CHEMBL1200647,CC(CC(C)C1OC(=O)CC(=O)CCCC(=O)CC(O)CC(O)CC(O)CC(=O)CC(O)C(C(O)CC(OC2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\C1C)C(=O)O)C(O)CC(=O)c3ccc(N)cc3
ROCURONIUM BROMIDE,CHEMBL1200648,[Br-].CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N5CCOCC5)[N+]6(CC=C)CCCC6
QUINUPRISTIN,CHEMBL1200649,CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@@H](NC(=O)[C@@H]3CC(=O)[C@H](CS[C@@H]4CN5CCC4CC5)CN3C(=O)[C@H](Cc6ccc(cc6)N(C)C)N(C)C(=O)[C@@H]7CCCN7C1=O)c8ccccc8
BENOXINATE HYDROCHLORIDE,CHEMBL1200654,Cl.CCCCOc1cc(ccc1N)C(=O)OCCN(CC)CC
NATAMYCIN,CHEMBL1200656,C[C@@H]1C\C=C\C=C\C=C\C=C\[C@@H](C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O1)C[C@H](O)[C@H]2C(=O)O)O[C@@H]4O[C@H](C)[C@@H](O)[C@H](N)[C@@H]4O
ENALAPRIL MALEATE,CHEMBL1200659,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O.OC(=O)\C=C/C(=O)O
ISOSORBIDE,CHEMBL1200660,O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12
UNOPROSTONE ISOPROPYL,CHEMBL1200661,CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(=O)OC(C)C
POTASSIUM LACTATE,CHEMBL1200664,[K+].CC(O)C(=O)[O-]
DIPHENOXYLATE HYDROCHLORIDE,CHEMBL1200665,Cl.CCOC(=O)C1(CCN(CCC(C#N)(c2ccccc2)c3ccccc3)CC1)c4ccccc4
CALCIPOTRIENE,CHEMBL1200666,C[C@H](\C=C\[C@@H](O)C1CC1)[C@H]2CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C
CALCIUM CHLORIDE,CHEMBL1200668,[Cl-].[Cl-].[Ca+2]
CEFPIRAMIDE SODIUM,CHEMBL1200672,[Na+].Cc1cc(O)c(cn1)C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)[O-])CSc4nnnn4C)c5ccc(O)cc5
XENON XE 127,CHEMBL1200673,[127Xe]
TOREMIFENE CITRATE,CHEMBL1200675,CN(C)CCOc1ccc(cc1)\C(=C(\CCCl)/c2ccccc2)\c3ccccc3.OC(=O)CC(O)(CC(=O)O)C(=O)O
ATAZANAVIR SULFATE,CHEMBL1200678,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc2ccc(cc2)c3ccccn3)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C.OS(=O)(=O)O
ZINC CHLORIDE,CHEMBL1200679,[Cl-].[Cl-].[Zn+2]
SELENIUM SULFIDE,CHEMBL1200680,S=[Se]=S
MONTELUKAST SODIUM,CHEMBL1200681,[Na+].CC(C)(O)c1ccccc1CC[C@@H](SCC2(CC(=O)[O-])CC2)c3cccc(\C=C\c4ccc5ccc(Cl)cc5n4)c3
SODIUM OXYBATE,CHEMBL1200682,[Na+].OCCCC(=O)[O-]
XENON XE 133,CHEMBL1200685,[133Xe]
PIMECROLIMUS,CHEMBL1200686,CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@H](Cl)[C@@H](C4)OC)\C
ERYTHROMYCIN ETHYLSUCCINATE,CHEMBL1200688,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C
NITRIC OXIDE,CHEMBL1200689,O=[N]
MAGNESIUM ACETATE,CHEMBL1200691,[Mg+2].CC(=O)[O-].CC(=O)[O-]
OLMESARTAN MEDOXOMIL,CHEMBL1200692,CCCc1nc(c(C(=O)OCC2=C(C)OC(=O)O2)n1Cc3ccc(cc3)c4ccccc4c5nnn[nH]5)C(C)(C)O
MANGANESE CHLORIDE,CHEMBL1200693,[Cl-].[Cl-].[Mn+2]
SEVOFLURANE,CHEMBL1200694,FCOC(C(F)(F)F)C(F)(F)F
PHENYLPROPANOLAMINE HYDROCHLORIDE,CHEMBL1200695,Cl.CC(N)C(O)c1ccccc1
POTASSIUM PERCHLORATE,CHEMBL1200696,[K+].[O-]Cl(=O)(=O)=O
DOXYCYCLINE,CHEMBL1200699,O.C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=C(C(=O)N)C(=O)[C@@]3(O)C(=C2C(=O)c4c(O)cccc14)O)O
DICLOXACILLIN SODIUM,CHEMBL1200701,O.[Na+].Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)[O-])c4c(Cl)cccc4Cl
CHLORDIAZEPOXIDE HYDROCHLORIDE,CHEMBL1200703,Cl.CNC1=Nc2ccc(Cl)cc2C(=[N+]([O-])C1)c3ccccc3
HYDROXYAMPHETAMINE HYDROBROMIDE,CHEMBL1200705,Br.CC(N)Cc1ccc(O)cc1
ALUMINUM HYDROXIDE,CHEMBL1200706,[OH-].[OH-].[OH-].[Al+3]
BENZQUINAMIDE HYDROCHLORIDE,CHEMBL1200707,Cl.CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(=O)C
BISOPROLOL FUMARATE,CHEMBL1200708,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.OC(=O)\C=C\C(=O)O
CROTAMITON,CHEMBL1200709,CCN(C(=O)\C=C\C)c1ccccc1C
CLOMIPRAMINE HYDROCHLORIDE,CHEMBL1200710,Cl.CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13
OMEGA-3-ACID ETHYL ESTERS,CHEMBL1200711,CCOC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC.CCOC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC
EVANS BLUE,CHEMBL1200712,[Na+].[Na+].[Na+].[Na+].Cc1cc(ccc1\N=N\c2ccc3c(cc(c(N)c3c2O)S(=O)(=O)[O-])S(=O)(=O)[O-])c4ccc(\N=N\c5ccc6c(cc(c(N)c6c5O)S(=O)(=O)[O-])S(=O)(=O)[O-])c(C)c4
CHLORMEZANONE,CHEMBL1200714,CN1C(c2ccc(Cl)cc2)S(=O)(=O)CCC1=O
HEXYLCAINE HYDROCHLORIDE,CHEMBL1200715,Cl.CC(CNC1CCCCC1)OC(=O)c2ccccc2
"MAGNESIA, [MILK OF]",CHEMBL1200718,[OH-].[OH-].[Mg+2]
ESTRAMUSTINE PHOSPHATE SODIUM,CHEMBL1200721,[Na+].[Na+].C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)N(CCCl)CCCl)ccc34)[C@@H]1CC[C@@H]2OP(=O)([O-])[O-]
PIPECURONIUM BROMIDE,CHEMBL1200722,[Br-].[Br-].CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@@H]([C@@H]4OC(=O)C)N5CC[N+](C)(C)CC5)[C@@]2(C)C[C@@H]1N6CC[N+](C)(C)CC6
PSEUDOEPHEDRINE HYDROCHLORIDE,CHEMBL1200724,Cl.CN[C@@H](C)[C@@H](O)c1ccccc1
SERTACONAZOLE NITRATE,CHEMBL1200725,O[N+](=O)[O-].Clc1ccc(C(Cn2ccnc2)OCc3csc4c(Cl)cccc34)c(Cl)c1
RUBIDIUM CHLORIDE RB 82,CHEMBL1200727,[Cl-].[82Rb+]
GUANIDINE HYDROCHLORIDE,CHEMBL1200728,Cl.NC(=N)N
CHLORAMPHENICOL SODIUM SUCCINATE,CHEMBL1200729,[Na+].O[C@@H]([C@@H](COC(=O)CCC(=O)[O-])NC(=O)C(Cl)Cl)c1ccc(cc1)[N+](=O)[O-]
POTASSIUM CHLORIDE,CHEMBL1200731,[Cl-].[K+]
AMCINONIDE,CHEMBL1200732,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]4[C@@H]5CCC6=CC(=O)C=C[C@]6(C)[C@@]5(F)[C@@H](O)C[C@]24C
DESFLURANE,CHEMBL1200733,FC(F)OC(F)C(F)(F)F
FOSAMPRENAVIR CALCIUM,CHEMBL1200734,[Ca+2].CC(C)CN(C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]2CCOC2)S(=O)(=O)c3ccc(N)cc3
MOXIFLOXACIN HYDROCHLORIDE,CHEMBL1200735,Cl.COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc4C(=O)C(=CN(C5CC5)c14)C(=O)O
MAGNESIUM CARBONATE,CHEMBL1200736,[Mg+2].[O-]C(=O)[O-]
COLFOSCERIL PALMITATE,CHEMBL1200737,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC
IOXAGLATE SODIUM,CHEMBL1200743,[Na+].CNC(=O)c1c(I)c(N(C)C(=O)C)c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)[O-])c(I)c(C(=O)NCCO)c2I)c1I
SODIUM FLUORIDE F 18,CHEMBL1200744,[18F-].[Na+]
OXPRENOLOL HYDROCHLORIDE,CHEMBL1200745,Cl.CC(C)NCC(O)COc1ccccc1OCC=C
AMMONIUM LACTATE,CHEMBL1200747,[NH4+].CC(O)C(=O)[O-]
CARBIDOPA,CHEMBL1200748,O.C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O
LEVOBUPIVACAINE HYDROCHLORIDE,CHEMBL1200749,Cl.CCCCN1CCCC[C@H]1C(=O)Nc2c(C)cccc2C
PROMETHAZINE HYDROCHLORIDE,CHEMBL1200750,Cl.CC(CN1c2ccccc2Sc3ccccc13)N(C)C
MERCAPTOPURINE,CHEMBL1200751,O.Sc1ncnc2nc[nH]c12
PYRIDOXINE HYDROCHLORIDE,CHEMBL1200756,Cl.Cc1ncc(CO)c(CO)c1O
PANCURONIUM BROMIDE,CHEMBL1200757,[Br-].[Br-].CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@@H]([C@@H]4OC(=O)C)[N+]5(C)CCCCC5)[C@@]2(C)C[C@@H]1[N+]6(C)CCCCC6
AMPICILLIN SODIUM,CHEMBL1200758,[Na+].CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-]
ANAGRELIDE HYDROCHLORIDE,CHEMBL1200759,Cl.Clc1ccc2N=C3NC(=O)CN3Cc2c1Cl
BALSALAZIDE DISODIUM,CHEMBL1200760,[Na+].[Na+].Oc1ccc(cc1C(=O)[O-])\N=N\c2ccc(cc2)C(=O)NCCC(=O)[O-]
CHLOROTRIANISENE,CHEMBL1200761,COc1ccc(cc1)C(=C(c2ccc(OC)cc2)c3ccc(OC)cc3)Cl
BETAMETHASONE SODIUM PHOSPHATE,CHEMBL1200762,[Na+].[Na+].C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-]
IODOHIPPURATE SODIUM I 131,CHEMBL1200763,[Na+].[O-]C(=O)CNC(=O)c1ccccc1[131I]
METHACHOLINE CHLORIDE,CHEMBL1200764,[Cl-].CC(C[N+](C)(C)C)OC(=O)C
CEFTAZIDIME SODIUM,CHEMBL1200768,[Na+].CC(C)(O\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)[O-])C[n+]3ccccc3)\c4csc(N)n4)C(=O)[O-]
TRIPELENNAMINE CITRATE,CHEMBL1200769,CN(C)CCN(Cc1ccccc1)c2ccccn2.OC(=O)CC(O)(CC(=O)O)C(=O)O
IOCETAMIC ACID,CHEMBL1200770,CC(CN(C(=O)C)c1c(I)cc(I)c(N)c1I)C(=O)O
TRIDIHEXETHYL CHLORIDE,CHEMBL1200771,[Cl-].CC[N+](CC)(CC)CCC(O)(C1CCCCC1)c2ccccc2
WARFARIN POTASSIUM,CHEMBL1200772,[K+].CC(=O)CC(C1=C([O-])c2ccccc2OC1=O)c3ccccc3
TOCAINIDE HYDROCHLORIDE,CHEMBL1200773,Cl.CC(N)C(=O)Nc1c(C)cccc1C
FLUPREDNISOLONE,CHEMBL1200774,C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@H](F)C4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO
CINACALCET HYDROCHLORIDE,CHEMBL1200776,Cl.C[C@@H](NCCCc1cccc(c1)C(F)(F)F)c2cccc3ccccc23
DEXRAZOXANE HYDROCHLORIDE,CHEMBL1200778,Cl.C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2
TROVAFLOXACIN MESYLATE,CHEMBL1200779,CS(=O)(=O)O.N[C@@H]1[C@H]2CN(C[C@@H]12)c3nc4N(C=C(C(=O)O)C(=O)c4cc3F)c5ccc(F)cc5F
CITALOPRAM HYDROBROMIDE,CHEMBL1200781,Br.CN(C)CCCC1(OCc2cc(ccc12)C#N)c3ccc(F)cc3
DEXTROAMPHETAMINE ADIPATE,CHEMBL1200782,C[C@H](N)Cc1ccccc1.OC(=O)CCCCC(=O)O
PHENOXYBENZAMINE HYDROCHLORIDE,CHEMBL1200787,Cl.CC(COc1ccccc1)N(CCCl)Cc2ccccc2
CISAPRIDE,CHEMBL1200788,O.COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c3cc(Cl)c(N)cc3OC
TRICLOFOS SODIUM,CHEMBL1200789,[Na+].OP(=O)([O-])OCC(Cl)(Cl)Cl
METHYPRYLON,CHEMBL1200790,CCC1(CC)C(=O)NCC(C)C1=O
OXYMETAZOLINE HYDROCHLORIDE,CHEMBL1200791,Cl.Cc1cc(c(O)c(C)c1CC2=NCCN2)C(C)(C)C
OXYMORPHONE HYDROCHLORIDE,CHEMBL1200794,Cl.CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@]2(O)CCC4=O)c35
CLEMASTINE FUMARATE,CHEMBL1200795,CN1CCC[C@@H]1CCO[C@](C)(c2ccccc2)c3ccc(Cl)cc3.OC(=O)\C=C\C(=O)O
CYCLOPHOSPHAMIDE,CHEMBL1200796,O.ClCCN(CCCl)P1(=O)NCCCO1
TRAZODONE HYDROCHLORIDE,CHEMBL1200798,Cl.Clc1cccc(c1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2
TRAVOPROST,CHEMBL1200799,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)COc2cccc(c2)C(F)(F)F
CALCIUM ACETATE,CHEMBL1200800,[Ca+2].CC(=O)[O-].CC(=O)[O-]
TALBUTAL,CHEMBL1200802,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O
SOLIFENACIN SUCCINATE,CHEMBL1200803,OC(=O)CCC(=O)O.O=C(O[C@H]1CN2CCC1CC2)N3CCc4ccccc4[C@@H]3c5ccccc5
DICLOFENAC POTASSIUM,CHEMBL1200804,[K+].[O-]C(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl
DILTIAZEM MALATE,CHEMBL1200805,COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C.OC(CC(=O)O)C(=O)O
NAPROXEN SODIUM,CHEMBL1200806,[Na+].COc1ccc2cc(ccc2c1)[C@H](C)C(=O)[O-]
NORELGESTROMIN,CHEMBL1200807,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(=N\O)\CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C
AZELASTINE HYDROCHLORIDE,CHEMBL1200809,Cl.CN1CCCC(CC1)N2N=C(Cc3ccc(Cl)cc3)c4ccccc4C2=O
DOXERCALCIFEROL,CHEMBL1200810,CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)C[C@H](O)C3=C)\CCC[C@]12C
ACEBUTOLOL HYDROCHLORIDE,CHEMBL1200813,Cl.CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(=O)C
ACETAZOLAMIDE SODIUM,CHEMBL1200814,[Na+].CC(=O)Nc1nnc(s1)S(=O)(=O)[NH-]
LEVOMETHADYL ACETATE HYDROCHLORIDE,CHEMBL1200817,Cl.CC[C@H](OC(=O)C)C(C[C@H](C)N(C)C)(c1ccccc1)c2ccccc2
ARTICAINE HYDROCHLORIDE,CHEMBL1200819,Cl.CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC
